Gene name	Gene stable ID
MIR4440	ENSG00000266109
MIR4441	ENSG00000264810
	ENSG00000286307
	ENSG00000287405
MIR4269	ENSG00000265215
MIR2467	ENSG00000264292
	ENSG00000288082
	ENSG00000286188
LCLAT1	ENSG00000172954
RPL38P1	ENSG00000241993
HMGB1P30	ENSG00000244089
SNORD13P3	ENSG00000239128
KLHL18	ENSG00000114648
SEC14L5	ENSG00000103184
DPY19L2P1	ENSG00000189212
MIR6085	ENSG00000275451
HMGN1P26	ENSG00000259557
	ENSG00000274340
	ENSG00000289282
MGC15885	ENSG00000259458
LY6G6D	ENSG00000244355
	ENSG00000259756
MIR190A	ENSG00000211137
	ENSG00000259370
	ENSG00000280173
PSMD10P2	ENSG00000226652
PMS2P3	ENSG00000127957
	ENSG00000267072
RNU6-1105P	ENSG00000207505
CUL7	ENSG00000044090
	ENSG00000259727
GPS2P2	ENSG00000230951
RPL4P2	ENSG00000232341
	ENSG00000287676
SYNGR2	ENSG00000108639
TLN2	ENSG00000171914
	ENSG00000236792
EIF4A2	ENSG00000156976
	ENSG00000231057
ALG1	ENSG00000033011
NOSTRIN	ENSG00000163072
COP1	ENSG00000143207
	ENSG00000234286
SNHG26	ENSG00000228649
	ENSG00000244398
RPS13	ENSG00000110700
BCAS3	ENSG00000141376
ADGRF4	ENSG00000153294
EML2	ENSG00000125746
GS1-124K5.4	ENSG00000237310
	ENSG00000286331
	ENSG00000233760
RPS14	ENSG00000164587
CCDC78	ENSG00000162004
SNORD14A	ENSG00000272034
	ENSG00000288976
SNORD14B	ENSG00000201403
RNU6-593P	ENSG00000201586
	ENSG00000224046
	ENSG00000240808
ZSCAN16	ENSG00000196812
PIK3C2A	ENSG00000011405
	ENSG00000289418
MIR3652	ENSG00000284503
ZNF602P	ENSG00000219392
	ENSG00000289015
	ENSG00000288882
ZKSCAN8P1	ENSG00000226314
POU6F2-AS1	ENSG00000224122
C12orf73	ENSG00000204954
STAG3L4	ENSG00000106610
	ENSG00000280107
ZNF603P	ENSG00000216901
ZKSCAN8P2	ENSG00000218016
TOB2P1	ENSG00000176933
ZSCAN9	ENSG00000137185
SEPTIN7-DT	ENSG00000228878
TDG	ENSG00000139372
SLC1A3	ENSG00000079215
NFE4	ENSG00000230257
EPHA1-AS1	ENSG00000229153
ZKSCAN4	ENSG00000187626
	ENSG00000286639
PRKAG2-AS1	ENSG00000239911
NKAPL	ENSG00000189134
RP9P	ENSG00000205763
VN1R11P	ENSG00000219770
	ENSG00000270859
	ENSG00000238224
RNU2-62P	ENSG00000222800
	ENSG00000272468
	ENSG00000286775
DNAJC4	ENSG00000110011
H2BC11	ENSG00000124635
FMOD	ENSG00000122176
H2AC11	ENSG00000196787
RCCD1	ENSG00000166965
H4C9	ENSG00000276180
H2BC12	ENSG00000197903
H2AC12	ENSG00000274997
MIR3143	ENSG00000265565
LNCPRESS1	ENSG00000232301
RPL10P2	ENSG00000174572
	ENSG00000287815
CYCSP4	ENSG00000229120
PRSS16	ENSG00000112812
OR2L9P	ENSG00000237492
	ENSG00000230404
	ENSG00000213036
PMS2P1	ENSG00000078319
TEX35	ENSG00000240021
WDSUB1	ENSG00000196151
	ENSG00000216285
MED19	ENSG00000156603
LRRK2	ENSG00000188906
	ENSG00000263826
ERN2	ENSG00000134398
SNORD2	ENSG00000238942
SNORA63B	ENSG00000200418
MIR1248	ENSG00000283958
SNORA81	ENSG00000221420
TTC36-AS1	ENSG00000255435
SNORA63	ENSG00000200320
SNORA4	ENSG00000263776
	ENSG00000231724
SCG5	ENSG00000166922
LINC02043	ENSG00000232233
	ENSG00000231982
ATP5MC1P3	ENSG00000242244
TTC36	ENSG00000172425
LINC01391	ENSG00000244578
FOXL2	ENSG00000183770
FOXL2NB	ENSG00000206262
	ENSG00000227230
	ENSG00000238232
	ENSG00000236230
FAM86B2	ENSG00000145002
PRR23A	ENSG00000206260
TMEM25	ENSG00000149582
PRR23B	ENSG00000184814
PRR23C	ENSG00000233701
SLAMF7	ENSG00000026751
RPL7L1P7	ENSG00000251137
BPESC1	ENSG00000232416
PISRT1	ENSG00000281473
	ENSG00000276304
	ENSG00000286988
	ENSG00000272656
U6	ENSG00000283418
OSR2	ENSG00000164920
RBP2	ENSG00000114113
EHBP1	ENSG00000115504
	ENSG00000248790
ACTG1P1	ENSG00000178631
Y_RNA	ENSG00000206721
FEZF1-AS1	ENSG00000230316
	ENSG00000240882
LRRC58	ENSG00000163428
	ENSG00000288749
	ENSG00000282950
ZNF815P	ENSG00000235944
	ENSG00000242613
MIR198	ENSG00000284121
RPL30P4	ENSG00000237676
CNOT10-AS1	ENSG00000251224
SUGT1P2	ENSG00000213842
RPL23AP43	ENSG00000227337
TRIM71	ENSG00000206557
GOLGA8Q	ENSG00000178115
CCAR2	ENSG00000158941
ACTG1P12	ENSG00000226642
TIMP4	ENSG00000157150
	ENSG00000223969
	ENSG00000270935
	ENSG00000261583
POM121L2	ENSG00000158553
	ENSG00000279756
SEPTIN7P2	ENSG00000214765
CHP2	ENSG00000166869
VN1R10P	ENSG00000220758
ZNF204P	ENSG00000204789
ZNF391	ENSG00000124613
MTCO1P5	ENSG00000233026
GSTM5P1	ENSG00000236062
INTS14	ENSG00000138614
WIZ	ENSG00000011451
	ENSG00000225026
	ENSG00000271755
PRKCB	ENSG00000166501
MCFD2P1	ENSG00000237154
RNA5SP123	ENSG00000200114
RNU6-377P	ENSG00000251774
Metazoa_SRP	ENSG00000274514
ZNF184	ENSG00000096654
SERPINI2	ENSG00000114204
	ENSG00000285849
SLC6A15	ENSG00000072041
	ENSG00000286652
	ENSG00000285703
	ENSG00000278332
TAOK1	ENSG00000160551
	ENSG00000270666
HNRNPA1P1	ENSG00000218347
CD83P1	ENSG00000219738
RNU6-471P	ENSG00000206671
TAF8	ENSG00000137413
CDC23	ENSG00000094880
RGS18	ENSG00000150681
PDCD10	ENSG00000114209
GNPAT	ENSG00000116906
TEX14	ENSG00000121101
CCNYL1	ENSG00000163249
RPS15P9	ENSG00000240846
GFRA3	ENSG00000146013
	ENSG00000267372
	ENSG00000279488
	ENSG00000267755
	ENSG00000279276
	ENSG00000279202
MIR1273H	ENSG00000274466
SBDSP1	ENSG00000225648
	ENSG00000279554
PLK5	ENSG00000185988
LINC02194	ENSG00000260264
CACNG3	ENSG00000006116
	ENSG00000201541
CBLL1-AS1	ENSG00000241764
RNU7-24P	ENSG00000239081
	ENSG00000260072
RBBP6	ENSG00000122257
SLC12A9-AS1	ENSG00000236305
	ENSG00000289251
	ENSG00000289146
RTF1	ENSG00000137815
	ENSG00000289109
RPS27AP18	ENSG00000249851
GARS1-DT	ENSG00000196295
CDC25C	ENSG00000158402
VRK2	ENSG00000028116
IFT46	ENSG00000118096
TGFB2	ENSG00000092969
RNY3P15	ENSG00000252106
PWWP3A	ENSG00000160953
TAF11	ENSG00000064995
MESP1	ENSG00000166823
GANC	ENSG00000214013
MUC12-AS1	ENSG00000227053
SMIM8	ENSG00000111850
KMT2E-AS1	ENSG00000239569
PCM1	ENSG00000078674
	ENSG00000288997
NUAK2	ENSG00000163545
LINC01006	ENSG00000182648
C6orf163	ENSG00000203872
ODR4	ENSG00000157181
	ENSG00000279616
CFAP206	ENSG00000272514
NSUN5P1	ENSG00000223705
REEP6	ENSG00000115255
ASIC2	ENSG00000108684
	ENSG00000213204
	ENSG00000250762
BRD4	ENSG00000141867
LINC01741	ENSG00000236720
RPL7P38	ENSG00000239473
RNU7-106P	ENSG00000238842
	ENSG00000230291
RN7SKP261	ENSG00000222880
LINC01724	ENSG00000227421
	ENSG00000227240
	ENSG00000216324
PTPRQ	ENSG00000139304
	ENSG00000218793
RPL5P30	ENSG00000243431
ST13P16	ENSG00000218698
RNU6-1157P	ENSG00000207185
	ENSG00000255176
SLC35A1	ENSG00000164414
MIR6716	ENSG00000284246
FMO4	ENSG00000076258
SLC22A24	ENSG00000197658
TP53TG1	ENSG00000182165
FAM53C	ENSG00000120709
	ENSG00000261392
C16orf72	ENSG00000182831
CD3E	ENSG00000198851
	ENSG00000263244
	ENSG00000260349
RPL21P119	ENSG00000220793
PMM2	ENSG00000140650
PROX1-AS1	ENSG00000230461
TRG-AS1	ENSG00000281103
MLX	ENSG00000108788
SEMA4B	ENSG00000185033
RNU6-444P	ENSG00000206715
	ENSG00000249971
KDM3B	ENSG00000120733
HMGN1P8	ENSG00000241120
SERPINI1	ENSG00000163536
	ENSG00000286342
HRAT92	ENSG00000223855
RARS2	ENSG00000146282
KMT2A	ENSG00000118058
AKIRIN1P1	ENSG00000257786
	ENSG00000257429
OTOGL	ENSG00000165899
	ENSG00000289438
APTR	ENSG00000214293
	ENSG00000289053
SNHG15	ENSG00000232956
	ENSG00000287319
MEMO1P3	ENSG00000239238
PLSCR4	ENSG00000114698
	ENSG00000286073
RPL22P24	ENSG00000231084
GAS7	ENSG00000007237
	ENSG00000232085
STON1	ENSG00000243244
UAP1-DT	ENSG00000259788
NSL1	ENSG00000117697
NACC1	ENSG00000160877
	ENSG00000255644
KCNJ8	ENSG00000121361
	ENSG00000267512
	ENSG00000289042
ERMN	ENSG00000136541
LINC01007	ENSG00000233123
NUDT21	ENSG00000167005
STX10	ENSG00000104915
LINC01004	ENSG00000228393
	ENSG00000257022
	ENSG00000275567
	ENSG00000255627
	ENSG00000279333
	ENSG00000235083
MTCYBP15	ENSG00000232154
HFM1	ENSG00000162669
OAS1	ENSG00000089127
MAGI2-AS3	ENSG00000234456
	ENSG00000271196
EGR1	ENSG00000120738
	ENSG00000288725
RPL7P19	ENSG00000241458
CPLANE1	ENSG00000197603
BOLL	ENSG00000152430
SHPRH	ENSG00000146414
STMN4	ENSG00000015592
BBS2	ENSG00000125124
CCDC9B	ENSG00000188549
IER2	ENSG00000160888
LINC01580	ENSG00000258785
	ENSG00000287296
	ENSG00000267598
RPL12P42	ENSG00000213253
	ENSG00000243596
	ENSG00000241358
	ENSG00000289028
PLSCR2	ENSG00000163746
	ENSG00000289289
	ENSG00000289148
	ENSG00000288726
	ENSG00000289089
CACNA1A	ENSG00000141837
	ENSG00000289345
DRAIC	ENSG00000245750
	ENSG00000289613
	ENSG00000288792
	ENSG00000289175
SLC26A4-AS1	ENSG00000233705
OR2T32P	ENSG00000197067
	ENSG00000229652
ATP1A4	ENSG00000132681
	ENSG00000288884
	ENSG00000232533
	ENSG00000279320
CERS6	ENSG00000172292
	ENSG00000288973
STAG3L1	ENSG00000205583
PLSCR1	ENSG00000188313
	ENSG00000285914
	ENSG00000253110
	ENSG00000263494
FMNL1-DT	ENSG00000267121
SMIM23	ENSG00000185662
	ENSG00000233175
EFCAB15P	ENSG00000233483
FBXW11	ENSG00000072803
HRAT17	ENSG00000234520
MAP3K14-AS1	ENSG00000267278
CD8A	ENSG00000153563
	ENSG00000253859
MORF4L1P7	ENSG00000225904
SPATA32	ENSG00000184361
PMP2	ENSG00000147588
RAET1E	ENSG00000164520
MCRIP2P2	ENSG00000270920
LINC00538	ENSG00000281664
	ENSG00000236731
GALNT2	ENSG00000143641
IRF1-AS1	ENSG00000197536
MAP3K14	ENSG00000006062
FABP9	ENSG00000205186
	ENSG00000288881
	ENSG00000289269
	ENSG00000219314
	ENSG00000226824
FABP4	ENSG00000170323
CAP2	ENSG00000112186
LINC01132	ENSG00000227630
	ENSG00000228830
LINC02863	ENSG00000238160
	ENSG00000225705
	ENSG00000279578
Y_RNA	ENSG00000202533
GDI2P1	ENSG00000229165
FMO1	ENSG00000010932
IL5	ENSG00000113525
CDC14C	ENSG00000218305
	ENSG00000231927
	ENSG00000253374
MAFK	ENSG00000198517
ITGB1BP1	ENSG00000119185
OAS3	ENSG00000111331
FTH1P11	ENSG00000237264
PHF21A	ENSG00000135365
IMPA1P1	ENSG00000251521
NIPA2P4	ENSG00000254151
TMEM184A	ENSG00000164855
RPS26P34	ENSG00000240427
SLC10A5P1	ENSG00000205184
LINC01861	ENSG00000251183
	ENSG00000261382
RNA5SP443	ENSG00000199953
	ENSG00000267446
IMPA1	ENSG00000133731
	ENSG00000267344
	ENSG00000278834
FAM114A2	ENSG00000055147
KRT222	ENSG00000213424
RNU6-428P	ENSG00000199812
PLSCR5-AS1	ENSG00000241457
	ENSG00000276055
SMC4	ENSG00000113810
	ENSG00000282849
KRT224P	ENSG00000224244
	ENSG00000276520
KRT24	ENSG00000167916
	ENSG00000226640
SPRTN	ENSG00000010072
GJD2-DT	ENSG00000250007
KRT25	ENSG00000204897
PSMG3	ENSG00000157778
	ENSG00000260978
	ENSG00000274253
KRT26	ENSG00000186393
EFL1P1	ENSG00000259404
PSMG3-AS1	ENSG00000230487
EGLN1	ENSG00000135766
KRT27	ENSG00000171446
	ENSG00000289571
	ENSG00000259280
ELFN1	ENSG00000225968
KRT28	ENSG00000173908
LINC02351	ENSG00000277987
LINC02490	ENSG00000259237
	ENSG00000264488
PWRN4	ENSG00000260232
KRT10	ENSG00000186395
	ENSG00000232626
YPEL5P1	ENSG00000232096
PP2672	ENSG00000279261
RPL5P5	ENSG00000213051
	ENSG00000259675
	ENSG00000265359
	ENSG00000238054
KRT12	ENSG00000187242
	ENSG00000259772
FCRL1	ENSG00000163534
KRT20	ENSG00000171431
	ENSG00000287704
RPL7P26	ENSG00000184612
SUMO2P13	ENSG00000218359
	ENSG00000288872
	ENSG00000288808
OAS2	ENSG00000111335
FAM8A1	ENSG00000137414
	ENSG00000289464
SCAND2P	ENSG00000176700
KRT23	ENSG00000108244
RNU6-190P	ENSG00000206881
SMTNL1	ENSG00000214872
PHACTR1	ENSG00000112137
OR52I1	ENSG00000232268
MMP26	ENSG00000167346
WNT9A	ENSG00000143816
	ENSG00000288761
	ENSG00000289048
LETR1	ENSG00000248441
	ENSG00000288964
LINC02055	ENSG00000254101
GNG4	ENSG00000168243
UBE2F	ENSG00000184182
OR51S1	ENSG00000176922
MFAP3	ENSG00000037749
C11orf45	ENSG00000174370
NRXN2	ENSG00000110076
TGFB2-OT1	ENSG00000281453
TUBB8P10	ENSG00000237469
LINC00184	ENSG00000224939
	ENSG00000259333
C1orf220	ENSG00000213057
GH1	ENSG00000259384
QRSL1P2	ENSG00000227613
PAPPA2	ENSG00000116183
C12orf43	ENSG00000157895
MDFI	ENSG00000112559
IRAIN	ENSG00000259424
IRF1	ENSG00000125347
	ENSG00000288991
	ENSG00000289521
	ENSG00000289225
	ENSG00000277332
	ENSG00000289162
	ENSG00000253196
	ENSG00000289128
	ENSG00000289461
	ENSG00000253154
LINC02207	ENSG00000258476
COL11A2	ENSG00000204248
	ENSG00000289275
	ENSG00000289603
	ENSG00000289036
	ENSG00000254290
LINC01605	ENSG00000253161
	ENSG00000285947
CD79B	ENSG00000007312
	ENSG00000253666
NPHS2	ENSG00000116218
	ENSG00000253553
TSNAX-DISC1	ENSG00000270106
LINC02915	ENSG00000175746
PENK-AS1	ENSG00000254254
	ENSG00000260288
LINC00681	ENSG00000255494
	ENSG00000288735
	ENSG00000289316
UBR5-DT	ENSG00000246263
	ENSG00000289477
SCN4A	ENSG00000007314
	ENSG00000254812
	ENSG00000287301
	ENSG00000289104
ADAMTS7P4	ENSG00000218052
OASL2P	ENSG00000283542
	ENSG00000256963
LINC00968	ENSG00000246430
	ENSG00000279001
SNORA70	ENSG00000201945
	ENSG00000223538
MIR15B	ENSG00000207779
MIR16-2	ENSG00000198987
TRIM59	ENSG00000213186
OASL	ENSG00000135114
LNCOC1	ENSG00000253741
	ENSG00000289277
CRAT37	ENSG00000258551
	ENSG00000232194
	ENSG00000289263
	ENSG00000257060
	ENSG00000235152
	ENSG00000289473
	ENSG00000231612
LINC02773	ENSG00000237980
B3GAT3P1	ENSG00000244009
SLCO5A1-AS1	ENSG00000246528
	ENSG00000263489
RNU7-136P	ENSG00000238427
CLPTM1LP1	ENSG00000271036
PRR29-AS1	ENSG00000264954
LEMD1-AS1	ENSG00000226235
KPNA4	ENSG00000186432
LINC00861	ENSG00000245164
GOT2P2	ENSG00000230849
PRR29	ENSG00000224383
LRRN2	ENSG00000170382
ATXN1L	ENSG00000224470
	ENSG00000228664
	ENSG00000226868
	ENSG00000279401
	ENSG00000289405
	ENSG00000272362
	ENSG00000287450
	ENSG00000288782
	ENSG00000237011
	ENSG00000259704
IST1	ENSG00000182149
	ENSG00000272574
	ENSG00000289095
	ENSG00000233583
	ENSG00000253339
	ENSG00000289547
	ENSG00000289200
MEN1	ENSG00000133895
PPP2R5A	ENSG00000066027
	ENSG00000257738
ALDH1A3-AS1	ENSG00000259583
	ENSG00000278351
	ENSG00000257368
	ENSG00000253214
	ENSG00000257657
	ENSG00000248493
U6	ENSG00000283545
SLC35A4	ENSG00000176087
	ENSG00000273015
ANKRD34C-AS1	ENSG00000259234
ICAM2	ENSG00000108622
Y_RNA	ENSG00000207176
	ENSG00000283602
RNU6-494P	ENSG00000253063
	ENSG00000257643
Y_RNA	ENSG00000201563
	ENSG00000276148
	ENSG00000257511
VIRMA-DT	ENSG00000253704
	ENSG00000274105
	ENSG00000275854
RNA5SP199	ENSG00000200275
	ENSG00000286690
	ENSG00000253370
	ENSG00000254163
ANO6	ENSG00000177119
RNU6-556P	ENSG00000199468
	ENSG00000254153
PPP1R2B	ENSG00000231989
	ENSG00000167912
SGCD	ENSG00000170624
HERC2P9	ENSG00000206149
LINC01607	ENSG00000272138
SCARNA7	ENSG00000238741
KRT8P12	ENSG00000229320
RPL6P8	ENSG00000242285
ARL14	ENSG00000179674
SNORA72	ENSG00000207084
PPM1L-DT	ENSG00000260572
LINC00964	ENSG00000249816
MIR4795	ENSG00000264119
CHMP2B	ENSG00000083937
ERN1	ENSG00000178607
DDR2	ENSG00000162733
ADGRF2	ENSG00000164393
RN7SKP116	ENSG00000252711
RNU1-105P	ENSG00000200340
BTNL2	ENSG00000204290
DIMT1	ENSG00000086189
RIPPLY2	ENSG00000203877
KRT8P25	ENSG00000239829
WNT5A	ENSG00000114251
THEMIS	ENSG00000172673
CATSPER2P1	ENSG00000205771
	ENSG00000286629
SNORD104	ENSG00000199753
	ENSG00000281311
SNORA50C	ENSG00000277887
MCUR1	ENSG00000050393
MAPT	ENSG00000186868
	ENSG00000259203
CFAP91	ENSG00000183833
	ENSG00000256802
TMA16P1	ENSG00000255265
GLYATL2	ENSG00000156689
PDCD6IPP2	ENSG00000261377
PHACTR2	ENSG00000112419
GLYATL1P2	ENSG00000254717
TMC3-AS1	ENSG00000259343
	ENSG00000255523
MIR612	ENSG00000283791
	ENSG00000275948
LINC02736	ENSG00000279243
	ENSG00000270117
	ENSG00000278217
	ENSG00000274072
SNRPGP19	ENSG00000270526
	ENSG00000279093
ZNRD2-DT	ENSG00000260233
ZNRD2	ENSG00000173465
CICP26	ENSG00000233003
	ENSG00000286263
FAM83A-AS1	ENSG00000204949
	ENSG00000227006
	ENSG00000236372
MFSD2B	ENSG00000205639
	ENSG00000224525
OPTC	ENSG00000188770
	ENSG00000289050
	ENSG00000289338
	ENSG00000253369
TMEM202-AS1	ENSG00000261423
FAM89B	ENSG00000176973
NR2F2-AS1	ENSG00000247809
C1orf100	ENSG00000173728
EHBP1L1	ENSG00000173442
	ENSG00000285585
FAM86B3P	ENSG00000173295
	ENSG00000239994
PHBP8	ENSG00000240471
DYNC1I2	ENSG00000077380
	ENSG00000239835
SUCO	ENSG00000094975
	ENSG00000241546
RN7SL762P	ENSG00000244308
RN7SL397P	ENSG00000244139
CRIP1P1	ENSG00000233252
	ENSG00000287707
RRP9	ENSG00000114767
DNM1P35	ENSG00000246877
	ENSG00000288850
	ENSG00000259347
LINC02904	ENSG00000177335
KCNK7	ENSG00000173338
	ENSG00000280422
GPR62	ENSG00000180929
	ENSG00000289066
	ENSG00000289525
	ENSG00000272762
LINC02345	ENSG00000259225
RPL7P22	ENSG00000226544
	ENSG00000289271
H2BL1P	ENSG00000223497
ABHD14A-ACY1	ENSG00000114786
Y_RNA	ENSG00000206770
LINC00926	ENSG00000247982
TNPO1-DT	ENSG00000249085
MAP3K11	ENSG00000173327
ZFHX4-AS1	ENSG00000253661
MIR4804	ENSG00000263593
RPL35AP13	ENSG00000242602
	ENSG00000271926
FCHO2-DT	ENSG00000272081
CCHCR1	ENSG00000204536
	ENSG00000251467
GABPB1-AS1	ENSG00000244879
CHP1P1	ENSG00000248930
EFNA5	ENSG00000184349
TCTN2	ENSG00000168778
	ENSG00000249959
LINC01301	ENSG00000251396
	ENSG00000248827
RN7SL782P	ENSG00000239708
RN7SKP122	ENSG00000251732
	ENSG00000249577
SPINT1-AS1	ENSG00000261183
	ENSG00000271766
HNRNPKP1	ENSG00000250859
PRRC1	ENSG00000164244
UBL7-DT	ENSG00000247240
MIR124-2HG	ENSG00000254377
	ENSG00000237550
PCNX3	ENSG00000197136
ZNF821	ENSG00000102984
	ENSG00000174171
ALG1L13P	ENSG00000253981
	ENSG00000288901
	ENSG00000289622
EIF3J-DT	ENSG00000179523
	ENSG00000288985
	ENSG00000283959
ZNF252P	ENSG00000196922
	ENSG00000289561
	ENSG00000273674
MIR4690	ENSG00000266041
SIPA1	ENSG00000213445
	ENSG00000289522
	ENSG00000287191
LOXL1-AS1	ENSG00000261801
ACY1	ENSG00000243989
	ENSG00000282925
	ENSG00000258210
	ENSG00000248799
CUL1P1	ENSG00000251032
HMGA1P3	ENSG00000258011
	ENSG00000250603
GRXCR2	ENSG00000204928
ARPC3	ENSG00000111229
	ENSG00000289411
SLC16A3	ENSG00000141526
	ENSG00000288752
OTUD6B-AS1	ENSG00000253738
CDK7	ENSG00000134058
	ENSG00000289209
	ENSG00000289161
	ENSG00000289017
BAALC-AS2	ENSG00000236939
SRP14-DT	ENSG00000248508
	ENSG00000253796
MIR124-1HG	ENSG00000253230
	ENSG00000288745
CHASERR	ENSG00000272888
	ENSG00000253507
CFAP418-AS1	ENSG00000253773
MIR4489	ENSG00000265874
RN7SL309P	ENSG00000239356
MS4A4E	ENSG00000214787
MTND6P15	ENSG00000225723
	ENSG00000225811
HERC2P2	ENSG00000276550
	ENSG00000273093
GPN3	ENSG00000111231
	ENSG00000289382
	ENSG00000288818
KBTBD11-AS1	ENSG00000253764
ATF3	ENSG00000162772
	ENSG00000262791
	ENSG00000282199
FAM215A	ENSG00000267496
	ENSG00000267166
	ENSG00000267420
LTBP3	ENSG00000168056
PPY	ENSG00000108849
PVT1	ENSG00000249859
H2AZ2P1	ENSG00000258741
NAGS	ENSG00000161653
ETFA	ENSG00000140374
	ENSG00000261765
RPL39P31	ENSG00000242176
	ENSG00000263311
ATP5F1AP3	ENSG00000263232
	ENSG00000227818
RNASEL	ENSG00000135828
DHODH	ENSG00000102967
TMEM101	ENSG00000091947
RPL31P49	ENSG00000241680
OR2L1P	ENSG00000224227
FAM216A	ENSG00000204856
CCDC125	ENSG00000183323
	ENSG00000286398
	ENSG00000237520
PLXNA2	ENSG00000076356
TXNL4B	ENSG00000140830
U3	ENSG00000221044
LSM12	ENSG00000161654
CFL1P5	ENSG00000213830
CHCHD2P2	ENSG00000215006
NDUFB9P1	ENSG00000271045
VPS29	ENSG00000111237
AK6	ENSG00000085231
G6PC3	ENSG00000141349
	ENSG00000260252
DHX38	ENSG00000140829
	ENSG00000202335
	ENSG00000278993
RAD9B	ENSG00000151164
RAD17	ENSG00000152942
	ENSG00000267638
RNU6-131P	ENSG00000212446
HROB	ENSG00000125319
KRT18P12	ENSG00000215819
SPATA45	ENSG00000185523
	ENSG00000236108
PLA2G4A	ENSG00000116711
ASB16	ENSG00000161664
STXBP5	ENSG00000164506
TMUB2	ENSG00000168591
EIF1P3	ENSG00000231684
	ENSG00000226750
TOP1P1	ENSG00000285665
RPS3AP9	ENSG00000231022
	ENSG00000224436
LINC02869	ENSG00000228208
	ENSG00000273384
	ENSG00000238061
UBTF	ENSG00000108312
	ENSG00000234915
ETNK2	ENSG00000143845
OR5P2	ENSG00000183303
	ENSG00000255191
	ENSG00000254605
LINC02753	ENSG00000248844
LINC02584	ENSG00000254417
CDH16	ENSG00000166589
RPL29	ENSG00000162244
RNU6-1175P	ENSG00000202070
	ENSG00000255143
ANO1-AS1	ENSG00000254902
FADD	ENSG00000168040
	ENSG00000254721
H2AZP4	ENSG00000255329
MIR548K	ENSG00000221333
	ENSG00000254484
	ENSG00000255539
	ENSG00000260348
	ENSG00000260679
VSIG10L2	ENSG00000283703
PPTC7	ENSG00000196850
ANO1	ENSG00000131620
IPCEF1	ENSG00000074706
RN7SL387P	ENSG00000263537
	ENSG00000235862
HVCN1	ENSG00000122986
HES2	ENSG00000069812
	ENSG00000285685
DUSP7	ENSG00000164086
	ENSG00000227585
POC1A	ENSG00000164087
SHCBP1L	ENSG00000157060
MTA3	ENSG00000057935
PPP1CC	ENSG00000186298
	ENSG00000286419
ALDOAP1	ENSG00000242849
ALAS1	ENSG00000023330
RPL23AP22	ENSG00000237213
	ENSG00000236439
	ENSG00000224260
	ENSG00000213045
TRAF3IP3	ENSG00000009790
	ENSG00000289242
LY6E-DT	ENSG00000247317
SPCS2	ENSG00000118363
RNF139-DT	ENSG00000245149
	ENSG00000280003
	ENSG00000173366
	ENSG00000248538
TWF2	ENSG00000247596
	ENSG00000279925
	ENSG00000257268
RPL29P25	ENSG00000241286
RRAD	ENSG00000166592
RELA	ENSG00000173039
	ENSG00000243224
TCTN1	ENSG00000204852
PPM1M	ENSG00000164088
CIAO2B	ENSG00000166595
SNAP91	ENSG00000065609
CES2	ENSG00000172831
MARVELD2	ENSG00000152939
	ENSG00000254002
MIR6782	ENSG00000275107
WDR82	ENSG00000164091
	ENSG00000275720
	ENSG00000276508
	ENSG00000275613
	ENSG00000228801
LHX1-DT	ENSG00000277268
MCPH1-AS1	ENSG00000249898
LHX1	ENSG00000273706
MIRLET7G	ENSG00000199150
GLYCTK	ENSG00000168237
	ENSG00000288756
CLN8-AS1	ENSG00000253982
	ENSG00000276707
	ENSG00000277911
	ENSG00000277589
MIR2909	ENSG00000276326
	ENSG00000277579
DENND3-AS1	ENSG00000253210
	ENSG00000278638
	ENSG00000274308
RPS27P14	ENSG00000244717
	ENSG00000249295
	ENSG00000289334
HMGB1P24	ENSG00000275029
RN7SL616P	ENSG00000266477
RNU6-724P	ENSG00000212260
CASC8	ENSG00000246228
GLYCTK-AS1	ENSG00000242797
	ENSG00000276810
IDH1	ENSG00000138413
MIR135A1	ENSG00000207926
PPP2R5CP	ENSG00000239557
GTF2H2C	ENSG00000183474
AATF	ENSG00000275700
	ENSG00000247134
BAP1	ENSG00000163930
	ENSG00000287220
	ENSG00000265408
	ENSG00000230063
	ENSG00000280416
RPL10AP5	ENSG00000235467
SEPTIN14P17	ENSG00000274886
CES3	ENSG00000172828
LPGAT1	ENSG00000123684
RIPK2-DT	ENSG00000251136
GCGR	ENSG00000215644
PROX1	ENSG00000117707
	ENSG00000228044
	ENSG00000288662
	ENSG00000288667
RPL23AP18	ENSG00000225338
RPS20P14	ENSG00000223803
	ENSG00000224407
	ENSG00000232463
	ENSG00000233565
CES4A	ENSG00000172824
LINC01351	ENSG00000237457
RPL39L	ENSG00000163923
DUTP6	ENSG00000225171
	ENSG00000226843
	ENSG00000235386
	ENSG00000254339
PFKFB2	ENSG00000123836
	ENSG00000254092
ST6GAL1	ENSG00000073849
MCRIP1	ENSG00000225663
	ENSG00000254139
SMPD5	ENSG00000204791
FOLR3	ENSG00000110203
	ENSG00000254277
VPS13B-DT	ENSG00000253948
OR4C3	ENSG00000176547
LINC00534	ENSG00000253394
PCSK7	ENSG00000160613
PID1	ENSG00000153823
PPP1R27	ENSG00000182676
SERPINE2	ENSG00000135919
	ENSG00000262831
	ENSG00000278876
	ENSG00000262413
PCAT1	ENSG00000253438
ARHGDIA	ENSG00000141522
	ENSG00000251448
	ENSG00000280334
	ENSG00000287440
RN7SL543P	ENSG00000265918
